Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item,Claim Amount,Status,Close Amount,Disposition
2009090163220,31-Aug-09,8/25/2009 0:00,LIH,Lihue Airport,Hawaiian Airlines,Property Damage,Checkpoint,Medical Equipment & Insturments,2967.84 ,Settled,1000.00 ,Settle
2009090463357,31-Aug-09,7/3/2009 0:00,IAD,Washington Dulles International,Delta Air Lines,Property Damage,Checkpoint,Computer - Laptop,759.99 ,Settled,517.96 ,Settle
2009090263251,1-Sep-09,8/9/2009 0:00,BNA,Nashville International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Dishes; Pottery; Glassware; Plasticware,23.13 ,Approved,23.13 ,Approve in Full
2009090863420,1-Sep-09,8/8/2009 0:00,RDU,Raleigh-Durham International,USAir,Property Damage,Checkpoint,Eyeglasses - (including contact lenses),217.77 ,Approved,217.77 ,Approve in Full
2009073162081,1-Sep-09,7/12/2009 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Eyeglasses - (including contact lenses); Jewelry - Fine; Luggage (all types including footlockers); Watches - Expensive more than $100,950.00 ,Denied,0.00 ,Deny
2009082462924,1-Sep-09,5/19/2009 0:00,DCA,Ronald Reagan Washington National Airport,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),379.99 ,Denied,0.00 ,Deny
2009083163185,1-Sep-09,8/28/2009 0:00,SAT,San Antonio International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Computer - Laptop,800.00 ,Denied,0.00 ,Deny
2009090163226,1-Sep-09,8/27/2009 0:00,MHT,Manchester Regional Airport,Northwest Airlines,Property Damage,Checked Baggage,Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.),953.00 ,Denied,0.00 ,Deny
2009090163227,1-Sep-09,7/3/2009 0:00,DEN,Denver International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Video Recordings (blank & commercial),250.00 ,Denied,0.00 ,Deny
2009090163231,1-Sep-09,8/26/2009 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,AirTran Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),150.00 ,Denied,0.00 ,Deny
2009090163236,1-Sep-09,8/17/2009 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checkpoint,Computer - Laptop,336.97 ,Denied,0.00 ,Deny
2009090163242,1-Sep-09,7/28/2009 0:00,EWR,Newark International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Locks; MP3 Players-(iPods; etc),149.99 ,Denied,0.00 ,Deny
2009090163247,1-Sep-09,8/27/2009 0:00,SNA,John Wayne,American Airlines,Passenger Property Loss,Checkpoint,Watches - Expensive more than $100,3149.95 ,Denied,0.00 ,Deny
2009090263250,1-Sep-09,8/3/2009 0:00,FLL,Ft. Lauderdale-Hollywood International,AirTran Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),254.38 ,Denied,0.00 ,Deny
2009090263254,1-Sep-09,7/30/2009 0:00,CLE,Cleveland Hopkins International,American Airlines,Passenger Property Loss,Checked Baggage,Kitchen Utensils -Pots; Pans; Knives (heavy aluminum; cast iron; etc.); Medicines; Other,40.30 ,Denied,0.00 ,Deny
2009090263256,1-Sep-09,8/16/2009 0:00,PHX,Phoenix Sky Harbor International,British Airways,Passenger Property Loss,Checked Baggage,Cell Phones,46.00 ,Denied,0.00 ,Deny
2009090263258,1-Sep-09,8/23/2009 0:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Luggage (all types including footlockers),14.61 ,Denied,0.00 ,Deny
2009090263259,1-Sep-09,8/24/2009 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Bags - Fabric; plastic; etc. (not purses); Locks,30.65 ,Denied,0.00 ,Deny
2009090263260,1-Sep-09,7/31/2009 0:00,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Audio - CD's; Bags - Fabric; plastic; etc. (not purses); Clothing - Shoes; belts; accessories; etc.; Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; DVD/CD Players; Jewelry - Fine,2010.00 ,Denied,0.00 ,Deny
2009090263262,1-Sep-09,8/17/2009 0:00,BDL,Bradley International Airport,USAir,Passenger Property Loss,Checked Baggage,Eyeglasses - (including contact lenses),143.10 ,Denied,0.00 ,Deny
2009090263263,1-Sep-09,8/31/2009 0:00,LAX,Los Angeles International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital,260.70 ,Denied,0.00 ,Deny
2009090263265,1-Sep-09,7/8/2009 0:00,EWR,Newark International Airport,Continental Airlines,Property Damage,Checkpoint,Other,500.00 ,Denied,0.00 ,Deny
2009090263266,1-Sep-09,8/15/2009 0:00,MSP,Minneapolis/ St.Paul International Airport,Northwest Airlines,Property Damage,Checked Baggage,Computer - Laptop,199.00 ,Denied,0.00 ,Deny
2009090263267,1-Sep-09,6/27/2009 0:00,RDU,Raleigh-Durham International,USAir,Passenger Property Loss,Checked Baggage,Razors (other than electric),110.00 ,Denied,0.00 ,Deny
2009090263269,1-Sep-09,8/21/2009 0:00,LGA,LaGuardia,American Airlines,Property Damage,Checkpoint,Computer - Laptop,1377.00 ,Denied,0.00 ,Deny
2009090263270,1-Sep-09,8/7/2009 0:00,DEN,Denver International Airport,Northwest Airlines,Property Damage,Checked Baggage,Sporting Equipment & Supplies (footballs; parachutes; etc.),50.00 ,Denied,0.00 ,Deny
2009090263271,1-Sep-09,8/9/2009 0:00,VPS,Okaloosa/ Northwest Florida,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Other,195.00 ,Denied,0.00 ,Deny
2009090263272,1-Sep-09,8/30/2009 0:00,LAX,Los Angeles International Airport,Qantus Airways,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Jewelry - Fine,170.00 ,Denied,0.00 ,Deny
2009090263273,1-Sep-09,7/29/2009 0:00,SMF,Sacramento International Airport,Southwest Airlines,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,208.00 ,Denied,0.00 ,Deny
2009090263275,1-Sep-09,8/29/2009 0:00,CVG,Cincinnati/Northern Kentucky International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Computer - Laptop,297.34 ,Denied,0.00 ,Deny
2009090363299,1-Sep-09,8/4/2009 0:00,PHX,Phoenix Sky Harbor International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Barber Supplies - Scissors; shears; elecric razors; etc.,53.77 ,Denied,0.00 ,Deny
2009090363314,1-Sep-09,7/9/2009 0:00,JFK,John F. Kennedy International,China Airlines,Passenger Property Loss,Checkpoint,Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.),597.72 ,Denied,0.00 ,Deny
2009090363323,1-Sep-09,2/3/2009 0:00,DTW,Detroit Metropolitan Wayne County Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Locks,31.03 ,Denied,0.00 ,Deny
2009090863404,1-Sep-09,6/6/2009 0:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,GPS - Global Positioning System,250.00 ,Denied,0.00 ,Deny
2009090863412,1-Sep-09,8/10/2009 0:00,PDX,Portland International,Hawaiian Airlines,Passenger Property Loss,Checked Baggage,Locks,10.00 ,Denied,0.00 ,Deny
2009090863415,1-Sep-09,8/5/2009 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,56.00 ,Denied,0.00 ,Deny
2009090863417,1-Sep-09,7/27/2009 0:00,PBI,Palm Beach International,USAir,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Medicines,838.00 ,Denied,0.00 ,Deny
2009090363318,1-Sep-09,7/1/2009 0:00,MSN,Dane County Regional (Madison),Northwest Airlines,Passenger Property Loss,Checkpoint,Computer - Laptop,1639.66 ,Settled,955.85 ,Settle
2009090363321,1-Sep-09,8/20/2009 0:00,BUF,Buffalo Niagara International,Delta Air Lines,Property Damage,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,100.00 ,Settled,50.00 ,Settle
2009090263274,2-Sep-09,7/12/2009 0:00,MDW,Midway International Airport,Frontier Airlines,Property Damage,Checkpoint,Watches - Expensive more than $100,194.58 ,Approved,194.58 ,Approve in Full
2009090263279,2-Sep-09,8/31/2009 0:00,BNA,Nashville International,Southwest Airlines,Property Damage,Checkpoint,Eyeglasses - (including contact lenses),21.84 ,Approved,21.84 ,Approve in Full
2009090263281,2-Sep-09,8/23/2009 0:00,MCO,Orlando International Airport,USAir,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,63.58 ,Approved,63.58 ,Approve in Full
2009090263284,2-Sep-09,8/25/2009 0:00,SMF,Sacramento International Airport,Hawaiian Airlines,Passenger Property Loss,Checked Baggage,Locks,66.00 ,Approved,66.00 ,Approve in Full
2009090263290,2-Sep-09,8/18/2009 0:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checkpoint,Computer - Laptop,420.00 ,Approved,420.00 ,Approve in Full
2009090363309,2-Sep-09,5/14/2009 0:00,LAS,McCarran International,Northwest Airlines,Property Damage,Checked Baggage,Bags - Fabric; plastic; etc. (not purses),22.00 ,Approved,22.00 ,Approve in Full
2009090363333,2-Sep-09,8/27/2009 0:00,SEA,Seattle-Tacoma International,Hawaiian Airlines,Passenger Property Loss,Checked Baggage,GPS - Global Positioning System; Locks,230.35 ,Approved,230.35 ,Approve in Full
2009090863409,2-Sep-09,8/12/2009 0:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Property Damage,Checkpoint,Clothing - Shoes; belts; accessories; etc.,54.07 ,Approved,54.07 ,Approve in Full
2009090963464,2-Sep-09,7/13/2009 0:00,LAX,Los Angeles International Airport,UAL,Property Damage,Checkpoint,Computer - Laptop,201.96 ,Approved,201.96 ,Approve in Full
2009080362149,2-Sep-09,6/16/2009 0:00,ACY,Atlantic City International,Spirit Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,12000.00 ,Denied,0.00 ,Deny
2009090263277,2-Sep-09,8/23/2009 0:00,LGA,LaGuardia,American Airlines,Passenger Property Loss,Checked Baggage,Other,325.86 ,Denied,0.00 ,Deny
2009090263280,2-Sep-09,8/30/2009 0:00,FAR,Hector International,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),60.00 ,Denied,0.00 ,Deny
2009090263286,2-Sep-09,8/23/2009 0:00,LAS,McCarran International,Westjet Airlines Ltd,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,69.14 ,Denied,0.00 ,Deny
2009090263287,2-Sep-09,8/22/2009 0:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Alcoholic beverages; Other; Stereo Items & Accessories,137.08 ,Denied,0.00 ,Deny
2009090263294,2-Sep-09,8/20/2009 0:00,IAD,Washington Dulles International,USAir,Passenger Property Loss,Checked Baggage,Locks,45.00 ,Denied,0.00 ,Deny
2009090263295,2-Sep-09,7/10/2009 0:00,MIA,Miami International Airport,American Airlines,Passenger Property Loss,Checkpoint,Computer - Laptop,899.99 ,Denied,0.00 ,Deny
2009090363296,2-Sep-09,5/13/2009 0:00,ORD,Chicago O'Hare International Airport,British Airways,Property Damage,Checked Baggage,Other,36.00 ,Denied,0.00 ,Deny
2009090363315,2-Sep-09,8/22/2009 0:00,MCO,Orlando International Airport,Southwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),100.00 ,Denied,0.00 ,Deny
2009090363316,2-Sep-09,8/18/2009 0:00,MEM,Memphis International Airport,USAir,Property Damage,Checked Baggage,Other,150.00 ,Denied,0.00 ,Deny
2009090363325,2-Sep-09,8/16/2009 0:00,IND,Indianapolis International,Frontier Airlines,Passenger Property Loss,Checkpoint,Toys (game systems; cartridges; radio controlled cars; etc.),799.00 ,Denied,0.00 ,Deny
2009090363328,2-Sep-09,8/12/2009 0:00,MLB,Melbourne International Airport,Delta Air Lines,Property Damage,Checked Baggage,Other,60.00 ,Denied,0.00 ,Deny
2009090363331,2-Sep-09,8/30/2009 0:00,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines,Passenger Property Loss,Checked Baggage,Cell Phones; Other,241.68 ,Denied,0.00 ,Deny
2009090363332,2-Sep-09,7/29/2009 0:00,TPA,Tampa International,Northwest Airlines,Property Damage,Checked Baggage,Other,160.49 ,Denied,0.00 ,Deny
2009090363334,2-Sep-09,8/30/2009 0:00,OMA,Eppley Airfield,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,82.30 ,Denied,0.00 ,Deny
2009090363337,2-Sep-09,8/24/2009 0:00,DEN,Denver International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,365.56 ,Denied,0.00 ,Deny
2009090363339,2-Sep-09,7/31/2009 0:00,SMF,Sacramento International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,45.00 ,Denied,0.00 ,Deny
2009090363340,2-Sep-09,8/6/2009 0:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,1202.00 ,Denied,0.00 ,Deny
2009090363344,2-Sep-09,8/10/2009 0:00,LIT,Little Rock National,UAL,Property Damage,Checked Baggage,Musical Instruments - Other - Over $250,540.00 ,Denied,0.00 ,Deny
2009090363346,2-Sep-09,8/28/2009 0:00,SAT,San Antonio International,UAL,Property Damage,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Other,180.00 ,Denied,0.00 ,Deny
2009090363349,2-Sep-09,7/15/2009 0:00,MCO,Orlando International Airport,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),138.90 ,Denied,0.00 ,Deny
2009090463355,2-Sep-09,8/19/2009 0:00,CMH,Port Columbus International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,100.00 ,Denied,0.00 ,Deny
2009090463356,2-Sep-09,7/24/2009 0:00,BNA,Nashville International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Other,200.00 ,Denied,0.00 ,Deny
2009090463358,2-Sep-09,8/13/2009 0:00,KOA,Kona International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,137.21 ,Denied,0.00 ,Deny
2009090463360,2-Sep-09,8/17/2009 0:00,F,Foreign airport,Jet Blue,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,220.00 ,Denied,0.00 ,Deny
2009090463362,2-Sep-09,8/17/2009 0:00,LAX,Los Angeles International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Dishes; Pottery; Glassware; Plasticware,200.00 ,Denied,0.00 ,Deny
2009090463363,2-Sep-09,8/1/2009 0:00,F,Foreign airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,1783.19 ,Denied,0.00 ,Deny
2009090463368,2-Sep-09,8/18/2009 0:00,DTW,Detroit Metropolitan Wayne County Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,200.00 ,Denied,0.00 ,Deny
2009090463371,2-Sep-09,11/7/2008 0:00,SDF,Louisville International,Delta Air Lines,Property Damage,Checkpoint,Luggage (all types including footlockers),149.00 ,Denied,0.00 ,Deny
2009090463372,2-Sep-09,8/23/2009 0:00,CHS,Charleston International,AirTran Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,1664.99 ,Denied,0.00 ,Deny
2009090463374,2-Sep-09,8/16/2009 0:00,CLE,Cleveland Hopkins International,Continental Airlines,Passenger Property Loss,Checked Baggage,Cell Phones; Clothing - Shoes; belts; accessories; etc.,373.45 ,Denied,0.00 ,Deny
2009090463381,2-Sep-09,8/21/2009 0:00,PHX,Phoenix Sky Harbor International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Alcoholic beverages,12.00 ,Denied,0.00 ,Deny
2009090463384,2-Sep-09,8/19/2009 0:00,ANC,Ted Stevens Anchorage International Airport,Alaska Airlines,Passenger Property Loss,Checked Baggage,Fish/Game,600.00 ,Denied,0.00 ,Deny
2009090463390,2-Sep-09,7/9/2009 0:00,MSP,Minneapolis/ St.Paul International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine; Watches - Expensive more than $100,998.00 ,Denied,0.00 ,Deny
2009090463392,2-Sep-09,11/15/2008 0:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Property Damage,Checked Baggage,Locks; Luggage (all types including footlockers),200.00 ,Denied,0.00 ,Deny
2009090463393,2-Sep-09,8/14/2009 0:00,ANC,Ted Stevens Anchorage International Airport,Alaska Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Jewelry - Fine; Luggage (all types including footlockers),1530.00 ,Denied,0.00 ,Deny
2009090863402,2-Sep-09,5/27/2009 0:00,MHT,Manchester Regional Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Books - Reference books; cookbooks; etc.,494.18 ,Denied,0.00 ,Deny
2009090863407,2-Sep-09,8/11/2009 0:00,PIT,Pittsburgh International Airport,Delta Air Lines,Property Damage,Checked Baggage,Computer - Laptop,1648.00 ,Denied,0.00 ,Deny
2009090863428,2-Sep-09,8/17/2009 0:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),114.97 ,Denied,0.00 ,Deny
2009090863439,2-Sep-09,8/5/2009 0:00,LFT,Lafayette Regional,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,800.00 ,Denied,0.00 ,Deny
2009090963462,2-Sep-09,8/17/2009 0:00,MEM,Memphis International Airport,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),74.99 ,Denied,0.00 ,Deny
2009090163206,2-Sep-09,8/20/2009 0:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,MP3 Players-(iPods; etc),229.00 ,Settled,114.50 ,Settle
2009090263288,2-Sep-09,7/24/2009 0:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Eyeglasses - (including contact lenses); Eyeglasses - (including contact lenses); Handbags & Purses (leather or fabric); MP3 Players-(iPods; etc),819.35 ,Settled,401.68 ,Settle
2009090363350,2-Sep-09,8/30/2009 0:00,DCA,Ronald Reagan Washington National Airport,Delta Air Lines,Passenger Property Loss,Checkpoint,Eyeglasses - (including contact lenses),459.03 ,Settled,421.83 ,Settle
2009090363351,2-Sep-09,8/10/2009 0:00,BWI,Baltimore/Washington Intl Thurgood Marshall,AirTran Airlines,Passenger Property Loss,Checkpoint,Other,400.00 ,Settled,377.00 ,Settle
2009090463379,3-Sep-09,8/12/2009 0:00,LGB,Long Beach,Jet Blue,Passenger Property Loss,Checked Baggage,Other,10.00 ,Approved,10.00 ,Approve in Full
2009090463389,3-Sep-09,11/21/2008 0:00,LGB,Long Beach,Jet Blue,Passenger Property Loss,Checked Baggage,Other,10.00 ,Approved,10.00 ,Approve in Full
2009090463391,3-Sep-09,8/16/2009 0:00,MIA,Miami International Airport,American Airlines,Property Damage,Checkpoint,Other,25.00 ,Approved,25.00 ,Approve in Full
2009082562931,3-Sep-09,8/17/2009 0:00,CVG,Cincinnati/Northern Kentucky International,Delta Air Lines,Property Damage,Checkpoint,Clothing - Shoes; belts; accessories; etc.; Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,650.00 ,Denied,0.00 ,Deny
2009090163241,3-Sep-09,7/7/2009 0:00,CLE,Cleveland Hopkins International,Northwest Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,215.49 ,Denied,0.00 ,Deny
2009090263282,3-Sep-09,6/26/2009 0:00,OMA,Eppley Airfield,Southwest Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Other,335.00 ,Denied,0.00 ,Deny
